NEIGHBOURHOOD_158,REPORT_YEAR,REPORT_MONTH,TotalCrimeScore,Crime_Count,x,y,NSI,Prev_Month_NSI,NSI_3M_Avg
23,2022,4,42,14,-8839514.747419823,5416533.549994728,0.9144050104384134,0.964509394572025,0.9526791927627002
23,2022,5,34,9,-8839610.446860941,5416309.580199168,0.9311064718162839,0.9144050104384134,0.9457202505219207
23,2022,6,14,4,-8840122.626833111,5416399.301018908,0.9728601252609603,0.9311064718162839,0.9366736256089075
23,2022,7,23,7,-8840084.94271657,5416335.922288535,0.954070981210856,0.9728601252609603,0.9394572025052192
23,2022,8,40,13,-8839604.125385754,5416176.528759827,0.918580375782881,0.954070981210856,0.9526791927627002
23,2022,9,31,8,-8840067.77416794,5416596.907405725,0.9373695198329854,0.918580375782881,0.9485038274182324
23,2022,10,51,15,-8840440.696323914,5416472.047888888,0.8956158663883089,0.9373695198329854,0.9366736256089075
23,2022,11,72,21,-8839959.806547433,5416451.111955906,0.8517745302713987,0.8956158663883089,0.9171885873347252
23,2022,12,26,10,-8839538.552884605,5416455.589599105,0.9478079331941545,0.8517745302713987,0.894919972164231
23,2023,1,40,15,-8839809.363245917,5416171.668149409,0.918580375782881,0.9478079331941545,0.8983994432846206
23,2023,2,56,16,-8839596.109053541,5416294.768610431,0.8851774530271399,0.918580375782881,0.906054279749478
23,2023,3,20,5,-8839639.434948621,5416336.75555811,0.9603340292275574,0.8851774530271399,0.9171885873347252
23,2023,4,69,19,-8840004.261719363,5416579.526351361,0.8580375782881002,0.9603340292275574,0.9213639526791928
23,2023,5,31,10,-8840281.820144778,5416566.099374453,0.9373695198329854,0.8580375782881002,0.9011830201809324
23,2023,6,53,19,-8839356.828211246,5416238.554350275,0.8914405010438413,0.9373695198329854,0.9185803757828811
23,2023,7,36,11,-8839489.291801756,5416502.705724602,0.9269311064718163,0.8914405010438413,0.8956158663883089
23,2023,8,77,22,-8839553.883974891,5416479.610819768,0.8413361169102296,0.9269311064718163,0.9185803757828811
23,2023,9,42,15,-8839900.818871934,5416560.065189615,0.9144050104384134,0.8413361169102296,0.8865692414752958
23,2023,10,36,12,-8839526.98478205,5416514.817363954,0.9269311064718163,0.9144050104384134,0.894224077940153
23,2023,11,17,6,-8839521.208970273,5416584.567704233,0.9665970772442589,0.9269311064718163,0.894224077940153
23,2023,12,51,16,-8839992.076886369,5416298.58614133,0.8956158663883089,0.9665970772442589,0.9359777313848294
23,2024,1,68,21,-8839741.757294957,5416349.64050433,0.860125260960334,0.8956158663883089,0.929714683368128
23,2024,2,28,8,-8839663.250562556,5416050.7613706915,0.9436325678496869,0.860125260960334,0.907446068197634
23,2024,3,43,12,-8839962.565240547,5416332.700343356,0.9123173277661796,0.9436325678496869,0.8997912317327765
23,2024,4,32,10,-8839750.697488364,5416701.410594938,0.9352818371607515,0.9123173277661796,0.9053583855254002
23,2024,5,64,19,-8839841.665594378,5416176.103681678,0.8684759916492693,0.9352818371607515,0.9304105775922059
23,2024,6,26,8,-8839521.042932611,5416383.4462116,0.9478079331941545,0.8684759916492693,0.9053583855254002
23,2024,7,36,12,-8840073.492190987,5416253.327796415,0.9269311064718163,0.9478079331941545,0.9171885873347251
23,2024,8,38,12,-8839916.049584253,5416519.951093732,0.9227557411273486,0.9269311064718163,0.9144050104384133
23,2024,9,50,14,-8840251.627711495,5416588.307282482,0.8977035490605428,0.9227557411273486,0.9324982602644397
23,2024,10,27,7,-8839574.904464696,5416093.490133496,0.9457202505219207,0.8977035490605428,0.9157967988865693
23,2024,11,29,9,-8839849.223185927,5416183.648480229,0.941544885177453,0.9457202505219207,0.9220598469032707
23,2024,12,35,12,-8839836.355942244,5416520.280085376,0.9290187891440501,0.941544885177453,0.9283228949199721
23,2025,1,48,14,-8839913.452894129,5416302.3302118555,0.9018789144050104,0.9290187891440501,0.9387613082811413
23,2025,2,51,15,-8839693.446453108,5416417.844308936,0.8956158663883089,0.9018789144050104,0.9241475295755045
23,2025,3,60,18,-8839847.131733887,5416464.593529054,0.8768267223382046,0.8956158663883089,0.9088378566457899
23,2025,4,32,10,-8840023.121796763,5416543.789321818,0.9352818371607515,0.8768267223382046,0.8914405010438413
23,2025,5,50,13,-8839981.02893962,5416353.103444441,0.8977035490605428,0.9352818371607515,0.9025748086290885
23,2025,6,45,12,-8839871.532984821,5416709.56042048,0.9081419624217119,0.8977035490605428,0.9032707028531664
23,2025,7,62,17,-8840112.414548371,5416496.809683255,0.872651356993737,0.9081419624217119,0.9137091162143354
23,2025,8,21,6,-8839578.386204412,5416135.132961581,0.9582463465553236,0.872651356993737,0.8928322894919972
23,2025,9,32,10,-8839565.359642126,5416147.95113855,0.9352818371607515,0.9582463465553236,0.9130132219902575
24,2014,4,33,9,-8810543.78356177,5432046.285707582,0.9331941544885177,0.9895615866388309,0.9791231732776619
24,2014,5,44,10,-8811429.697478957,5431664.001466168,0.9102296450939458,0.9331941544885177,0.9624217118997912
24,2014,6,21,6,-8810548.769011347,5431796.70051756,0.9582463465553236,0.9102296450939458,0.9443284620737648
24,2014,7,19,6,-8811250.470716538,5431765.29864155,0.9624217118997912,0.9582463465553236,0.9338900487125956
24,2014,8,14,5,-8811042.837168168,5431858.486418526,0.9728601252609603,0.9624217118997912,0.9436325678496869
24,2014,9,40,10,-8811575.145399423,5432560.908969933,0.918580375782881,0.9728601252609603,0.964509394572025
24,2014,10,34,9,-8811418.731270993,5432418.486000817,0.9311064718162839,0.918580375782881,0.9512874043145443
24,2014,11,31,8,-8811399.6429252,5432134.246309643,0.9373695198329854,0.9311064718162839,0.9408489909533752
24,2014,12,32,8,-8811900.717487166,5432217.068483585,0.9352818371607515,0.9373695198329854,0.9290187891440501
24,2015,1,3,1,-8809535.97784613,5431674.68560108,0.9958246346555324,0.9352818371607515,0.9345859429366735
24,2015,2,22,6,-8811691.31220839,5432144.244082226,0.9561586638830898,0.9958246346555324,0.9561586638830898
24,2015,3,24,6,-8811239.556230089,5431980.258012763,0.9519832985386222,0.9561586638830898,0.9624217118997912
24,2015,4,24,7,-8811534.756086469,5432486.2485179035,0.9519832985386222,0.9519832985386222,0.9679888656924147
24,2015,5,19,6,-8811230.729856083,5431616.269496872,0.9624217118997912,0.9519832985386222,0.9533750869867781
24,2015,6,23,6,-8810299.53135063,5431898.387463096,0.954070981210856,0.9624217118997912,0.9554627696590119
24,2015,7,7,2,-8811348.0290032,5431684.435862665,0.9874739039665971,0.954070981210856,0.9561586638830898
24,2015,8,21,7,-8811477.197548611,5432430.437164958,0.9582463465553236,0.9874739039665971,0.9679888656924147
24,2015,9,17,5,-8810399.317693193,5431681.07831263,0.9665970772442589,0.9582463465553236,0.9665970772442588
24,2015,10,30,8,-8810160.24415042,5432851.45470979,0.9394572025052192,0.9665970772442589,0.9707724425887266
24,2015,11,14,4,-8811285.880194217,5432156.454688933,0.9728601252609603,0.9394572025052192,0.954766875434934
24,2015,12,23,6,-8811246.290131617,5431302.8731055595,0.954070981210856,0.9728601252609603,0.9596381350034795
24,2016,1,23,6,-8810671.833914384,5431175.515027915,0.954070981210856,0.954070981210856,0.9554627696590119
24,2016,2,11,3,-8810519.525956271,5431948.207090157,0.9791231732776617,0.954070981210856,0.9603340292275574
24,2016,3,36,10,-8810147.955243956,5431599.494704186,0.9269311064718163,0.9791231732776617,0.9624217118997912
24,2016,4,41,10,-8811335.51878525,5431329.353075403,0.9164926931106472,0.9269311064718163,0.9533750869867781
24,2016,5,19,5,-8810741.447216569,5432131.208077398,0.9624217118997912,0.9164926931106472,0.9408489909533752
24,2016,6,11,3,-8811791.093916344,5432214.605396501,0.9791231732776617,0.9624217118997912,0.9352818371607515
24,2016,7,53,15,-8810675.90018532,5431816.482381403,0.8914405010438413,0.9791231732776617,0.9526791927627
24,2016,8,21,6,-8810988.707312504,5431949.3148105545,0.9582463465553236,0.8914405010438413,0.9443284620737648
24,2016,9,24,6,-8810628.345378274,5431694.102705183,0.9519832985386222,0.9582463465553236,0.942936673625609
24,2016,10,16,4,-8809969.256876202,5432472.973909415,0.9686847599164927,0.9519832985386222,0.9338900487125956
24,2016,11,21,6,-8811361.699036669,5431838.477794529,0.9582463465553236,0.9686847599164927,0.9596381350034795
24,2016,12,36,9,-8811098.135862403,5431222.34582903,0.9269311064718163,0.9582463465553236,0.9596381350034795
24,2017,1,28,6,-8810545.18439387,5431274.8875989765,0.9436325678496869,0.9269311064718163,0.9512874043145443
24,2017,2,32,10,-8811135.585361894,5432037.092110019,0.9352818371607515,0.9436325678496869,0.942936673625609
24,2017,3,14,4,-8811189.612991013,5431332.799292957,0.9728601252609603,0.9352818371607515,0.9352818371607515
24,2017,4,50,12,-8811594.922869146,5432351.780863236,0.8977035490605428,0.9728601252609603,0.9505915100904662
24,2017,5,18,5,-8811477.741913648,5431759.505174967,0.964509394572025,0.8977035490605428,0.9352818371607515
24,2017,6,27,7,-8811105.80812009,5431511.502466081,0.9457202505219207,0.964509394572025,0.9450243562978428
24,2017,7,42,11,-8811427.149731021,5432106.621689912,0.9144050104384134,0.9457202505219207,0.9359777313848294
24,2017,8,16,5,-8810215.813835565,5431366.479330042,0.9686847599164927,0.9144050104384134,0.941544885177453
24,2017,9,35,12,-8810733.086137636,5431634.032233008,0.9290187891440501,0.9686847599164927,0.942936673625609
24,2017,10,12,3,-8811634.90179856,5432947.731166921,0.9770354906054279,0.9290187891440501,0.9373695198329854
24,2017,11,35,10,-8810881.927037219,5431831.523158727,0.9290187891440501,0.9770354906054279,0.9582463465553236
24,2017,12,26,9,-8811010.115231808,5432152.518567939,0.9478079331941545,0.9290187891440501,0.9450243562978428
24,2018,1,38,10,-8810482.34620369,5431758.914098852,0.9227557411273486,0.9478079331941545,0.9512874043145442
24,2018,2,33,9,-8810384.504801877,5431617.8462650385,0.9331941544885177,0.9227557411273486,0.9331941544885177
24,2018,3,33,9,-8810309.58938203,5431779.692861369,0.9331941544885177,0.9331941544885177,0.9345859429366735
24,2018,4,20,5,-8809687.204417031,5431084.284075489,0.9603340292275574,0.9331941544885177,0.929714683368128
24,2018,5,13,5,-8810813.664021902,5431607.786010452,0.9749478079331941,0.9603340292275574,0.942240779401531
24,2018,6,45,12,-8811421.706986314,5432106.307799403,0.9081419624217119,0.9749478079331941,0.9561586638830897
24,2018,7,5,2,-8812486.587723155,5432418.751582495,0.9916492693110647,0.9081419624217119,0.9478079331941545
24,2018,8,26,8,-8811307.844448142,5432094.18439342,0.9478079331941545,0.9916492693110647,0.9582463465553236
24,2018,9,10,3,-8810419.08245394,5431980.32409913,0.9812108559498957,0.9478079331941545,0.9491997216423104
24,2018,10,32,9,-8810359.978990614,5431970.072860602,0.9352818371607515,0.9812108559498957,0.9735560194850382
24,2018,11,17,5,-8810579.19157807,5431586.421417346,0.9665970772442589,0.9352818371607515,0.9547668754349338
24,2018,12,4,1,-8809459.43411898,5431396.0926345,0.9937369519832986,0.9665970772442589,0.9610299234516354
24,2019,1,14,4,-8811654.808933223,5432111.591632713,0.9728601252609603,0.9937369519832986,0.965205288796103
24,2019,2,18,7,-8810305.07515934,5431379.797252281,0.964509394572025,0.9728601252609603,0.977731384829506
24,2019,3,20,7,-8811606.16911419,5432280.214362563,0.9603340292275574,0.964509394572025,0.977035490605428
24,2019,4,48,14,-8811393.982364869,5432324.50262395,0.9018789144050104,0.9603340292275574,0.9659011830201809
24,2019,5,41,11,-8811493.714667695,5432282.815889761,0.9164926931106472,0.9018789144050104,0.9422407794015308
24,2019,6,32,9,-8811055.833194278,5432363.489064392,0.9352818371607515,0.9164926931106472,0.9262352122477383
24,2019,7,47,14,-8810443.551914565,5431509.144975459,0.9039665970772442,0.9352818371607515,0.9178844815588031
24,2019,8,21,7,-8810972.203659954,5432278.783486547,0.9582463465553236,0.9039665970772442,0.9185803757828811
24,2019,9,27,8,-8810983.099528223,5431974.447307714,0.9457202505219207,0.9582463465553236,0.9324982602644397
24,2019,10,18,7,-8811166.093015404,5431931.1816647,0.964509394572025,0.9457202505219207,0.9359777313848294
24,2019,11,28,8,-8810717.204492012,5431678.753325213,0.9436325678496869,0.964509394572025,0.9561586638830898
24,2019,12,21,8,-8811437.773900041,5432353.767848865,0.9582463465553236,0.9436325678496869,0.9512874043145443
24,2020,1,12,4,-8811758.525469776,5432456.47278588,0.9770354906054279,0.9582463465553236,0.9554627696590119
24,2020,2,8,3,-8811493.344965547,5432755.725385923,0.9853862212943633,0.9770354906054279,0.9596381350034795
24,2020,3,31,8,-8811763.865911027,5432579.023792433,0.9373695198329854,0.9853862212943633,0.9735560194850382
24,2020,4,10,3,-8812507.5187745,5432211.030975774,0.9812108559498957,0.9373695198329854,0.9665970772442588
24,2020,5,39,10,-8810582.692921145,5431677.691377555,0.9206680584551148,0.9812108559498957,0.9679888656924147
24,2020,6,37,10,-8810604.314361123,5431855.836796586,0.9248434237995825,0.9206680584551148,0.9464161447459986
24,2020,7,20,6,-8810753.03135284,5432053.495586657,0.9603340292275574,0.9248434237995825,0.942240779401531
24,2020,8,47,12,-8811581.449286746,5431931.444793769,0.9039665970772442,0.9603340292275574,0.9352818371607515
24,2020,9,20,5,-8811621.765067084,5432228.6199571295,0.9603340292275574,0.9039665970772442,0.929714683368128
24,2020,10,9,3,-8812038.174168224,5431990.651746946,0.9832985386221295,0.9603340292275574,0.941544885177453
24,2020,11,7,2,-8810739.76093779,5433652.55470052,0.9874739039665971,0.9832985386221295,0.9491997216423105
24,2020,12,8,3,-8810606.276715951,5432006.705078171,0.9853862212943633,0.9874739039665971,0.977035490605428
24,2021,1,18,7,-8811636.688100016,5432386.751306343,0.964509394572025,0.9853862212943633,0.9853862212943634
24,2021,2,16,5,-8810500.27549899,5431791.256788475,0.9686847599164927,0.964509394572025,0.9791231732776619
24,2021,3,19,5,-8810514.223808922,5431775.408987118,0.9624217118997912,0.9686847599164927,0.9728601252609602
24,2021,4,16,4,-8810424.48969616,5431418.967097925,0.9686847599164927,0.9624217118997912,0.965205288796103
24,2021,5,33,8,-8812154.26694138,5431935.549127316,0.9331941544885177,0.9686847599164927,0.9665970772442588
24,2021,6,8,3,-8811255.514213046,5432295.506351683,0.9853862212943633,0.9331941544885177,0.9547668754349338
24,2021,7,14,5,-8811702.27602051,5432546.06896786,0.9728601252609603,0.9853862212943633,0.9624217118997912
24,2021,8,23,7,-8810735.183297446,5431676.434996809,0.954070981210856,0.9728601252609603,0.9638135003479471
24,2021,9,48,14,-8810546.10258619,5431718.611656629,0.9018789144050104,0.954070981210856,0.9707724425887264
24,2021,10,24,7,-8811583.748319158,5431603.4759255,0.9519832985386222,0.9018789144050104,0.942936673625609
24,2021,11,13,5,-8810577.446845425,5432078.573871156,0.9749478079331941,0.9519832985386222,0.9359777313848295
24,2021,12,9,3,-8810216.847926844,5431625.011974466,0.9832985386221295,0.9749478079331941,0.942936673625609
24,2022,1,14,5,-8809838.036249006,5431811.831053764,0.9728601252609603,0.9832985386221295,0.9700765483646485
24,2022,2,13,5,-8810971.760875544,5432970.119478556,0.9749478079331941,0.9728601252609603,0.977035490605428
24,2022,3,44,12,-8810299.921942892,5431551.779289931,0.9102296450939458,0.9749478079331941,0.9770354906054278
24,2022,4,17,5,-8810422.657093477,5431888.376241832,0.9665970772442589,0.9102296450939458,0.9526791927627002
24,2022,5,26,7,-8811514.798950799,5431749.949005507,0.9478079331941545,0.9665970772442589,0.9505915100904664
24,2022,6,26,10,-8811034.87996191,5431768.677412851,0.9478079331941545,0.9478079331941545,0.941544885177453
24,2022,7,19,6,-8811705.928290548,5431772.358753466,0.9624217118997912,0.9478079331941545,0.954070981210856
24,2022,8,31,12,-8810794.476295011,5431915.200652708,0.9373695198329854,0.9624217118997912,0.9526791927627
24,2022,9,12,4,-8811025.044573206,5431813.34713796,0.9770354906054279,0.9373695198329854,0.9491997216423104
24,2022,10,18,7,-8811064.859340822,5431991.23316025,0.964509394572025,0.9770354906054279,0.9589422407794016
24,2022,11,30,9,-8810412.607036265,5431833.662073199,0.9394572025052192,0.964509394572025,0.9596381350034795
24,2022,12,25,8,-8811083.474865917,5431913.40457091,0.9498956158663883,0.9394572025052192,0.9603340292275574
24,2023,1,29,11,-8810392.938653233,5431683.112286797,0.941544885177453,0.9498956158663883,0.9512874043145442
24,2023,2,12,5,-8810969.177506385,5432080.193785188,0.9770354906054279,0.941544885177453,0.9436325678496869
24,2023,3,15,6,-8810909.057474714,5431741.31417074,0.9707724425887265,0.9770354906054279,0.9561586638830898
24,2023,4,21,7,-8810796.169314716,5431911.306768373,0.9582463465553236,0.9707724425887265,0.9631176061238692
24,2023,5,38,13,-8811353.141449291,5432225.059238015,0.9227557411273486,0.9582463465553236,0.9686847599164926
24,2023,6,37,13,-8811886.74279687,5432067.744763685,0.9248434237995825,0.9227557411273486,0.9505915100904662
24,2023,7,22,6,-8810429.920797857,5431904.2098103175,0.9561586638830898,0.9248434237995825,0.9352818371607515
24,2023,8,29,9,-8810305.123157479,5431714.947425891,0.941544885177453,0.9561586638830898,0.9345859429366737
24,2023,9,40,13,-8810746.84677018,5431686.7883235505,0.918580375782881,0.941544885177453,0.9408489909533752
24,2023,10,20,6,-8810339.045205763,5431812.425940595,0.9603340292275574,0.918580375782881,0.9387613082811413
24,2023,11,55,17,-8811332.34793402,5431820.45367308,0.8872651356993737,0.9603340292275574,0.9401530967292971
24,2023,12,16,5,-8810582.627476415,5432015.972633562,0.9686847599164927,0.8872651356993737,0.9220598469032707
24,2024,1,32,11,-8811393.974185057,5431715.120793874,0.9352818371607515,0.9686847599164927,0.9387613082811411
24,2024,2,19,8,-8811099.200970381,5431593.193896716,0.9624217118997912,0.9352818371607515,0.9304105775922059
24,2024,3,43,12,-8810421.612681028,5431644.088862914,0.9123173277661796,0.9624217118997912,0.9554627696590119
24,2024,4,18,6,-8810873.362193523,5432068.640594889,0.964509394572025,0.9123173277661796,0.9366736256089073
24,2024,5,37,11,-8811404.389540212,5431903.872268479,0.9248434237995825,0.964509394572025,0.9464161447459986
24,2024,6,23,8,-8811165.034844127,5432691.663281256,0.954070981210856,0.9248434237995825,0.9338900487125956
24,2024,7,38,12,-8811408.9132506,5432576.447131207,0.9227557411273486,0.954070981210856,0.9478079331941545
24,2024,8,28,8,-8811126.894963726,5432027.409193055,0.9436325678496869,0.9227557411273486,0.9338900487125957
24,2024,9,26,9,-8810224.288484499,5431931.180860022,0.9478079331941545,0.9436325678496869,0.9401530967292971
24,2024,10,21,7,-8811006.44510595,5431823.418261947,0.9582463465553236,0.9478079331941545,0.9380654140570633
24,2024,11,37,10,-8810909.927351188,5431948.702253834,0.9248434237995825,0.9582463465553236,0.9498956158663883
24,2024,12,25,7,-8810559.734635856,5432036.428739141,0.9498956158663883,0.9248434237995825,0.9436325678496869
24,2025,1,24,10,-8811530.351671975,5432254.774179095,0.9519832985386222,0.9498956158663883,0.9443284620737648
24,2025,2,26,7,-8810484.913355188,5431560.669081852,0.9478079331941545,0.9519832985386222,0.942240779401531
24,2025,3,25,7,-8810730.41367074,5431517.56659166,0.9498956158663883,0.9478079331941545,0.9498956158663883
24,2025,4,24,8,-8811390.807455467,5432404.685575436,0.9519832985386222,0.9498956158663883,0.9498956158663883
24,2025,5,30,8,-8810778.998998882,5431595.131264673,0.9394572025052192,0.9519832985386222,0.9498956158663883
24,2025,6,34,10,-8811504.231555333,5432069.758637769,0.9311064718162839,0.9394572025052192,0.9471120389700766
24,2025,7,26,9,-8811121.20192881,5431846.443585243,0.9478079331941545,0.9311064718162839,0.9408489909533752
24,2025,8,32,10,-8811562.61762638,5432022.477489788,0.9352818371607515,0.9478079331941545,0.9394572025052192
24,2025,9,26,8,-8811544.675259393,5432078.665993539,0.9478079331941545,0.9352818371607515,0.9380654140570633
25,2014,4,123,32,-8836758.445132043,5413795.470162345,0.7453027139874739,0.8308977035490606,0.8148921363952679
25,2014,5,153,43,-8836912.688774435,5413898.849531353,0.6826722338204593,0.7453027139874739,0.7940153096729298
25,2014,6,114,29,-8836689.876797806,5413881.016126833,0.7640918580375783,0.6826722338204593,0.7529575504523313
25,2014,7,132,33,-8836835.336259173,5413978.499972546,0.7265135699373695,0.7640918580375783,0.7306889352818372
25,2014,8,75,20,-8836801.632703613,5413872.313786233,0.8455114822546973,0.7265135699373695,0.7244258872651357
25,2014,9,136,34,-8836928.682815168,5413954.841568388,0.7181628392484343,0.8455114822546973,0.778705636743215
25,2014,10,118,31,-8836920.613834128,5413963.788433219,0.755741127348643,0.7181628392484343,0.7633959638135003
25,2014,11,113,30,-8836776.862480516,5413873.101156101,0.7661795407098121,0.755741127348643,0.7731384829505915
25,2014,12,81,22,-8836816.824819611,5413830.271091912,0.8329853862212944,0.7661795407098121,0.7466945024356297
25,2015,1,112,31,-8836760.653837658,5413755.220845904,0.7682672233820459,0.8329853862212944,0.7849686847599164
25,2015,2,62,16,-8836823.874265514,5414011.071479965,0.872651356993737,0.7682672233820459,0.789144050104384
25,2015,3,75,19,-8836871.049451707,5413934.210500965,0.8455114822546973,0.872651356993737,0.824634655532359
25,2015,4,79,21,-8836853.557696525,5413905.936830956,0.837160751565762,0.8455114822546973,0.8288100208768268
25,2015,5,154,38,-8836676.92066896,5413928.039608921,0.6805845511482255,0.837160751565762,0.8517745302713987
25,2015,6,167,43,-8836759.54247614,5413881.724382464,0.6534446764091858,0.6805845511482255,0.7877522616562281
25,2015,7,98,27,-8836866.141048562,5413958.418795402,0.7974947807933195,0.6534446764091858,0.7237299930410578
25,2015,8,120,32,-8836869.766316978,5413834.706090074,0.7515657620041754,0.7974947807933195,0.710508002783577
25,2015,9,102,27,-8836789.388366483,5413961.7305929065,0.7891440501043842,0.7515657620041754,0.7341684064022269
25,2015,10,119,32,-8836744.825241046,5413948.557025556,0.7536534446764092,0.7891440501043842,0.7794015309672929
25,2015,11,92,26,-8836801.590875741,5413824.336545665,0.8100208768267223,0.7536534446764092,0.7647877522616563
25,2015,12,100,25,-8836815.109831536,5413960.450606338,0.7933194154488518,0.8100208768267223,0.7842727905358385
25,2016,1,130,34,-8836690.191358576,5413806.809631237,0.7306889352818371,0.7933194154488518,0.7856645789839943
25,2016,2,117,30,-8836873.435459808,5414034.796191575,0.7578288100208768,0.7306889352818371,0.7780097425191371
25,2016,3,161,40,-8836898.44897629,5414082.488538766,0.6659707724425887,0.7578288100208768,0.7606123869171886
25,2016,4,116,31,-8836798.21770927,5413837.953026882,0.7599164926931107,0.6659707724425887,0.7181628392484343
25,2016,5,138,37,-8836843.552403703,5413853.979949412,0.7139874739039667,0.7599164926931107,0.7279053583855255
25,2016,6,110,30,-8836667.423988553,5413940.940461768,0.7724425887265136,0.7139874739039667,0.7132915796798885
25,2016,7,134,36,-8836779.572896134,5414008.532659691,0.7223382045929019,0.7724425887265136,0.7487821851078635
25,2016,8,176,46,-8836792.179119946,5413969.414294015,0.6346555323590815,0.7223382045929019,0.7362560890744607
25,2016,9,151,39,-8836735.481963644,5413872.223171682,0.686847599164927,0.6346555323590815,0.7098121085594989
25,2016,10,180,46,-8836740.822572246,5413766.833956966,0.6263048016701461,0.686847599164927,0.6812804453723035
25,2016,11,146,36,-8836795.40711347,5413906.539169088,0.697286012526096,0.6263048016701461,0.6492693110647182
25,2016,12,140,36,-8836780.37865753,5413765.729483118,0.7098121085594989,0.697286012526096,0.6701461377870563
25,2017,1,127,35,-8836814.583350776,5413821.556963401,0.7369519832985386,0.7098121085594989,0.6778009742519137
25,2017,2,120,31,-8836887.584256744,5413888.771156634,0.7515657620041754,0.7369519832985386,0.7146833681280446
25,2017,3,93,24,-8836741.39085966,5413716.350303714,0.8079331941544885,0.7515657620041754,0.7327766179540709
25,2017,4,202,53,-8836736.655359939,5413860.806317801,0.5803757828810021,0.8079331941544885,0.7654836464857341
25,2017,5,143,38,-8836748.292474987,5413796.860992629,0.7035490605427974,0.5803757828810021,0.7132915796798888
25,2017,6,131,34,-8836857.85744912,5413934.004785367,0.7286012526096033,0.7035490605427974,0.6972860125260959
25,2017,7,175,45,-8836863.951760296,5413931.934468482,0.6367432150313153,0.7286012526096033,0.6708420320111342
25,2017,8,178,47,-8836782.50113626,5413921.286504613,0.6304801670146138,0.6367432150313153,0.6896311760612387
25,2017,9,118,31,-8836751.182409104,5413904.8828128325,0.755741127348643,0.6304801670146138,0.6652748782185108
25,2017,10,160,42,-8836766.108616423,5413968.929828634,0.6680584551148225,0.755741127348643,0.6743215031315241
25,2017,11,186,51,-8836800.89539337,5413862.78693848,0.6137787056367432,0.6680584551148225,0.6847599164926931
25,2017,12,136,37,-8836833.46720383,5413970.1897148825,0.7181628392484343,0.6137787056367432,0.6791927627000697
25,2018,1,151,39,-8836805.023523558,5413868.081026209,0.686847599164927,0.7181628392484343,0.6666666666666666
25,2018,2,102,28,-8836760.786969613,5413818.71114899,0.7891440501043842,0.686847599164927,0.672929714683368
25,2018,3,186,49,-8836915.046368243,5414082.761881901,0.6137787056367432,0.7891440501043842,0.7313848295059152
25,2018,4,185,49,-8836822.01114925,5413750.448473605,0.615866388308977,0.6137787056367432,0.6965901183020181
25,2018,5,155,42,-8836783.067788333,5413756.962470571,0.6784968684759917,0.615866388308977,0.672929714683368
25,2018,6,207,53,-8836824.968630102,5413774.544287039,0.569937369519833,0.6784968684759917,0.6360473208072372
25,2018,7,151,37,-8836757.57743657,5413967.03754718,0.686847599164927,0.569937369519833,0.6214335421016005
25,2018,8,183,52,-8836809.486238455,5413955.857073426,0.6200417536534446,0.686847599164927,0.6450939457202506
25,2018,9,133,37,-8836824.670238234,5413959.897278986,0.7244258872651357,0.6200417536534446,0.6256089074460682
25,2018,10,244,63,-8836812.143859759,5413889.594149379,0.4926931106471816,0.7244258872651357,0.6771050800278356
25,2018,11,175,48,-8836906.155269345,5413929.942459449,0.6367432150313153,0.4926931106471816,0.6123869171885873
25,2018,12,160,46,-8836866.377176022,5413995.120720371,0.6680584551148225,0.6367432150313153,0.6179540709812108
25,2019,1,130,38,-8836754.97726607,5413933.6926556025,0.7306889352818371,0.6680584551148225,0.5991649269311065
25,2019,2,155,40,-8836833.18344142,5413883.7005021395,0.6784968684759917,0.7306889352818371,0.6784968684759916
25,2019,3,156,44,-8836833.393000362,5414003.253783965,0.6764091858037578,0.6784968684759917,0.6924147529575505
25,2019,4,139,42,-8836740.938195514,5413893.994611254,0.7118997912317329,0.6764091858037578,0.6951983298538623
25,2019,5,135,38,-8836755.562504856,5413771.559450972,0.7202505219206681,0.7118997912317329,0.6889352818371609
25,2019,6,273,72,-8836873.03033664,5413972.298464572,0.4321503131524008,0.7202505219206681,0.7028531663187195
25,2019,7,257,70,-8836760.761035353,5413828.110587102,0.465553235908142,0.4321503131524008,0.6214335421016006
25,2019,8,176,47,-8836801.945768835,5413794.772852727,0.6346555323590815,0.465553235908142,0.5393180236604036
25,2019,9,194,51,-8836852.617248887,5413884.197335528,0.5970772442588727,0.6346555323590815,0.5107863604732081
25,2019,10,185,48,-8836793.996088674,5413974.877754917,0.615866388308977,0.5970772442588727,0.5657620041753654
25,2019,11,151,39,-8836788.340451103,5413924.330583854,0.686847599164927,0.615866388308977,0.615866388308977
25,2019,12,163,43,-8836855.179354735,5413940.318349512,0.6617954070981211,0.686847599164927,0.6332637439109255
25,2020,1,180,48,-8836866.850963878,5413997.139567345,0.6263048016701461,0.6617954070981211,0.6548364648573417
25,2020,2,97,26,-8836821.410030901,5413911.336966816,0.7995824634655533,0.6263048016701461,0.6583159359777314
25,2020,3,130,37,-8836811.62602489,5413979.94390875,0.7306889352818371,0.7995824634655533,0.6958942240779402
25,2020,4,169,46,-8836808.63576099,5413966.223323562,0.6492693110647181,0.7306889352818371,0.7188587334725122
25,2020,5,202,53,-8836823.325999694,5413982.258348318,0.5803757828810021,0.6492693110647181,0.7265135699373695
